time,Ca,Cb,Cc,Cd
4.136999999999716,0.0005906104783734773,0.014360489460374059,0.5679967959287219,0.00852605206626505
4.137999999999717,0.0005908009072338708,0.01435188900822182,0.5680053790483817,0.008525965518081068
4.138999999999717,0.0005909913638772383,0.014343299101977583,0.5680139516473898,0.008525878943377458
4.139999999999717,0.0005911818483012918,0.014334719731314805,0.568022513736081,0.008525792342151162
4.140999999999718,0.000591372360503743,0.014326150885917266,0.5680310653247802,0.008525705714399118
4.141999999999718,0.0005915629004823026,0.014317592555479052,0.5680396064238016,0.008525619060118266
4.142999999999718,0.0005917534682346807,0.01430904472970455,0.5680481370434491,0.008525532379305548
4.143999999999719,0.000591944063758587,0.014300507398308435,0.5680566571940167,0.008525445671957904
4.144999999999719,0.0005921346870517303,0.01429198055101566,0.5680651668857876,0.008525358938072278
4.145999999999719,0.0005923253381118189,0.014283464177561442,0.568073666129035,0.008525272177645614
4.14699999999972,0.0005925160169365605,0.01427495826769126,0.5680821549340219,0.008525185390674856
4.14799999999972,0.0005927067235236621,0.014266462811160839,0.5680906333110011,0.008525098577156949
4.14899999999972,0.0005928974578708301,0.014257977797736137,0.5680991012702148,0.008525011737088837
4.149999999999721,0.0005930882199757702,0.014249503217193345,0.5681075588218953,0.008524924870467469
4.150999999999721,0.0005932790098361875,0.014241039059318866,0.5681160059762648,0.00852483797728979
4.151999999999721,0.0005934698274497865,0.01423258531390931,0.5681244427435348,0.008524751057552748
4.152999999999722,0.0005936606728142711,0.014224141970771483,0.568132869133907,0.008524664111253293
4.153999999999722,0.0005938515459273444,0.014215709019722376,0.5681412851575729,0.008524577138388374
4.154999999999722,0.000594042446786709,0.014207286450589158,0.5681496908247137,0.00852449013895494
4.155999999999723,0.0005942333753900669,0.014198874253209159,0.5681580861455003,0.008524403112949944
4.156999999999723,0.0005944243317351194,0.014190472417429868,0.5681664711300938,0.008524316060370336
4.157999999999723,0.0005946153158195671,0.014182080933108918,0.5681748457886449,0.00852422898121307
4.158999999999724,0.00059480632764111,0.014173699790114076,0.5681832101312941,0.008524141875475096
4.159999999999724,0.0005949973671974476,0.014165328978323235,0.5681915641681721,0.00852405474315337
4.160999999999724,0.0005951884344862786,0.0141569684876244,0.5681999079093991,0.008523967584244847
4.161999999999725,0.0005953795295053012,0.014148618307915682,0.5682082413650855,0.008523880398746483
4.162999999999725,0.0005955706522522128,0.014140278429105289,0.5682165645453315,0.008523793186655233
4.163999999999725,0.0005957618027247103,0.014131948841111509,0.5682248774602272,0.008523705947968054
4.164999999999726,0.0005959529809204899,0.014123629533862706,0.5682331801198526,0.008523618682681904
4.165999999999726,0.0005961441868372471,0.014115320497297308,0.5682414725342776,0.008523531390793742
4.166999999999726,0.0005963354204726771,0.014107021721363798,0.5682497547135621,0.008523444072300526
4.167999999999727,0.000596526681824474,0.014098733196020698,0.568258026667756,0.008523356727199217
4.168999999999727,0.0005967179708903316,0.014090454911236571,0.5682662884068992,0.008523269355486774
4.169999999999727,0.0005969092876679429,0.01408218685699,0.5682745399410214,0.00852318195716016
4.170999999999728,0.0005971006321550003,0.014073929023269581,0.5682827812801424,0.008523094532216337
4.171999999999728,0.0005972920043491955,0.014065681400073915,0.568291012434272,0.008523007080652269
4.172999999999728,0.0005974834042482197,0.014057443977411597,0.56829923341341,0.008522919602464917
4.173999999999729,0.0005976748318497635,0.014049216745301206,0.5683074442275462,0.008522832097651247
4.174999999999729,0.0005978662871515167,0.014040999693771292,0.5683156448866604,0.008522744566208225
4.175999999999729,0.0005980577701511686,0.014032792812860373,0.5683238354007225,0.008522657008132817
4.17699999999973,0.0005982492808464076,0.014024596092616918,0.5683320157796924,0.008522569423421989
